code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,mean_assessment_score,code_module,total_vle_clicks
2013B,548547,0,6,0,2,0,0,60,0,Withdrawn,-72.0,172.0,58.666666666666664,FFF,1074.0
2013B,548573,1,5,2,2,0,0,60,0,Withdrawn,-72.0,145.0,90.0,FFF,2438.0
2013B,548608,1,4,0,4,0,0,60,1,Withdrawn,-58.0,57.0,0.0,,0.0
2013B,548741,1,12,0,3,0,0,60,0,Fail,-53.0,0.0,38.0,FFF,179.0
2013B,548759,1,11,2,6,0,0,60,0,Pass,-72.0,0.0,73.91666666666667,FFF,8033.0
2013B,548764,1,0,0,3,0,0,60,0,Pass,-25.0,0.0,84.83333333333333,FFF,2314.0
2013B,548819,0,3,2,8,0,0,60,0,Withdrawn,-78.0,57.0,0.0,FFF,15.0
2013B,548857,1,4,2,10,0,0,90,0,Pass,-80.0,0.0,91.16666666666667,FFF,3784.0
2013B,548893,1,0,2,7,0,0,60,1,Withdrawn,-73.0,57.0,0.0,FFF,146.0
2013B,548926,0,0,0,7,0,0,120,0,Fail,-76.0,0.0,69.08333333333333,FFF,1440.0
2013B,548938,1,11,0,2,1,0,60,0,Fail,-49.0,0.0,78.0,FFF,439.0
2013B,548948,1,4,0,5,0,0,120,0,Withdrawn,-30.0,138.0,88.0,FFF,505.0
2013B,548969,1,0,0,9,0,0,90,1,Withdrawn,-30.0,104.0,74.0,FFF,594.0
2013B,549014,1,10,2,2,0,0,90,1,Fail,-49.0,0.0,70.1,FFF,942.0
2013B,549056,1,8,0,7,0,0,60,0,Fail,-58.0,0.0,66.75,FFF,506.0
2013B,549065,1,6,1,2,0,0,120,0,Pass,-52.0,0.0,91.91666666666667,FFF,9232.0
2013B,549093,0,6,2,3,0,0,60,0,Fail,-16.0,0.0,45.0,FFF,241.0
2013B,549149,1,8,2,8,0,0,60,0,Fail,-21.0,0.0,64.0,FFF,220.0
2013B,549239,1,11,0,8,0,0,60,0,Pass,-53.0,0.0,89.33333333333333,FFF,4465.0
2013B,549311,1,0,0,5,0,0,90,0,Withdrawn,-78.0,57.0,53.0,FFF,117.0
2013B,549343,1,8,0,7,0,0,60,0,Pass,-55.0,0.0,85.75,FFF,6087.0
2013B,549369,1,11,0,2,0,0,60,0,Pass,-44.0,0.0,65.33333333333333,FFF,2613.0
2013B,549370,1,7,2,4,1,0,60,0,Fail,-55.0,0.0,70.75,FFF,3589.0
2013B,549410,1,5,0,8,0,0,60,0,Fail,-74.0,0.0,86.0,FFF,522.0
2013B,549420,1,7,0,3,1,0,60,0,Distinction,-74.0,0.0,92.83333333333333,FFF,5771.0
2013B,549504,1,11,2,1,0,0,60,0,Withdrawn,-53.0,178.0,66.0,FFF,966.0
2013B,549505,1,8,2,8,0,0,60,1,Withdrawn,-23.0,57.0,0.0,FFF,27.0
2013B,549513,1,10,2,2,0,0,60,0,Withdrawn,-30.0,69.0,87.5,FFF,1251.0
2013B,549517,1,10,1,6,0,0,60,0,Pass,-55.0,0.0,90.58333333333333,FFF,5327.0
2013B,549537,1,12,0,6,0,0,120,0,Pass,-58.0,0.0,78.33333333333333,FFF,3034.0
2013B,549596,1,1,0,4,1,0,60,0,Fail,-60.0,0.0,82.81818181818181,FFF,2370.0
2013B,549626,0,11,2,1,0,0,60,0,Pass,-36.0,0.0,82.75,FFF,4522.0
2013B,549670,1,4,0,8,0,0,60,0,Fail,-25.0,0.0,0.0,FFF,91.0
2013B,549706,0,8,1,9,0,0,60,0,Pass,-22.0,0.0,82.63636363636364,FFF,2605.0
2013B,549751,1,6,1,0,1,0,60,0,Fail,-42.0,0.0,64.0,FFF,2568.0
2013B,549790,1,0,0,4,0,0,60,0,Pass,-30.0,0.0,83.08333333333333,FFF,4049.0
2013B,549792,1,0,1,7,0,0,90,0,Withdrawn,-60.0,167.0,70.83333333333333,FFF,822.0
2013B,549825,1,1,0,6,0,0,60,0,Pass,-73.0,0.0,58.3,FFF,1492.0
2013B,549898,1,4,2,10,0,0,60,0,Pass,-65.0,0.0,80.75,FFF,2608.0
2013B,549904,0,11,2,0,0,0,120,0,Fail,-18.0,0.0,0.0,FFF,6.0
2013B,550024,1,3,2,2,1,0,60,0,Withdrawn,-36.0,103.0,61.0,FFF,3175.0
2013B,550026,0,4,0,5,0,0,60,0,Pass,-72.0,0.0,88.0,FFF,1270.0
2013B,550095,1,7,2,5,0,0,60,0,Fail,-16.0,0.0,38.0,FFF,198.0
2013B,550123,1,11,2,8,1,0,60,0,Pass,-58.0,0.0,77.5,FFF,4020.0
2013B,550246,1,7,2,8,1,0,120,0,Withdrawn,-21.0,86.0,72.0,FFF,395.0
2013B,550272,1,8,0,8,0,0,60,0,Pass,-36.0,0.0,81.25,FFF,2582.0
2013B,550287,1,6,0,7,0,0,60,0,Pass,-46.0,0.0,82.16666666666667,FFF,3836.0
2013B,550377,1,2,2,8,0,0,60,0,Withdrawn,-42.0,18.0,0.0,FFF,615.0
2013B,550435,1,0,0,9,0,0,120,0,Fail,-21.0,0.0,55.42857142857143,FFF,1825.0
2013B,550470,1,8,0,9,0,0,60,0,Distinction,-53.0,0.0,80.0,FFF,5206.0
2013B,550495,1,11,2,7,1,0,60,0,Distinction,-58.0,0.0,88.75,FFF,5186.0
2013B,550610,1,10,2,9,0,0,60,0,Withdrawn,-55.0,145.0,0.0,FFF,18.0
2013B,550617,1,9,0,2,0,0,120,1,Fail,-52.0,0.0,76.0,FFF,200.0
2013B,550651,1,3,2,1,1,0,60,0,Pass,-52.0,0.0,76.45454545454545,FFF,3128.0
2013B,550736,1,8,0,6,0,0,60,0,Pass,-25.0,0.0,77.25,FFF,4647.0
2013B,550763,1,0,0,5,1,0,60,0,Distinction,-42.0,0.0,79.91666666666667,FFF,7035.0
2013B,550787,0,2,0,0,0,0,60,0,Fail,-16.0,0.0,61.666666666666664,FFF,4530.0
2013B,550792,0,6,2,5,0,0,120,0,Fail,-11.0,0.0,52.416666666666664,FFF,9121.0
2013B,550797,0,5,0,0,0,0,60,0,Pass,-58.0,0.0,81.54545454545455,FFF,3836.0
2013B,550802,1,4,2,5,0,0,60,0,Pass,-72.0,0.0,84.0,FFF,1844.0
2013B,550813,1,4,0,10,1,0,90,0,Pass,-72.0,0.0,83.41666666666667,FFF,1620.0
2013B,550853,1,11,2,2,1,0,60,1,Pass,-36.0,0.0,82.72727272727273,FFF,5252.0
2013B,550866,1,10,0,2,0,0,120,0,Fail,-49.0,0.0,73.2,FFF,1205.0
2013B,550909,1,0,2,7,0,0,90,0,Fail,-67.0,0.0,66.66666666666667,FFF,1202.0
2013B,550933,1,5,0,7,1,0,60,0,Pass,-58.0,0.0,88.08333333333333,FFF,3308.0
2013B,550961,1,3,0,3,0,0,90,0,Fail,-43.0,0.0,68.75,FFF,357.0
2013B,551027,1,3,2,5,0,0,60,0,Pass,-67.0,0.0,83.08333333333333,FFF,7919.0
2013B,551052,1,9,0,7,0,0,90,0,Withdrawn,-52.0,57.0,82.0,FFF,293.0
2013B,551058,1,7,1,1,0,0,90,0,Pass,-30.0,0.0,70.75,FFF,5759.0
2013B,551061,1,6,0,8,0,0,60,0,Fail,-25.0,0.0,43.333333333333336,FFF,394.0
2013B,551134,0,12,2,0,0,0,60,0,Withdrawn,-58.0,47.0,0.0,FFF,293.0
2013B,551137,1,12,2,0,1,0,60,0,Withdrawn,-55.0,51.0,0.0,FFF,43.0
2013B,551142,1,8,2,3,1,0,60,1,Withdrawn,-50.0,165.0,62.2,FFF,1927.0
2013B,551156,1,12,2,1,0,0,90,0,Withdrawn,-46.0,57.0,0.0,FFF,1.0
2013B,551190,1,3,0,0,1,0,60,0,Fail,-46.0,0.0,0.0,FFF,67.0
2013B,551212,1,9,0,9,0,0,60,0,Distinction,-36.0,0.0,87.5,FFF,3578.0
2013B,551258,1,5,0,2,0,0,60,0,Pass,-29.0,0.0,85.25,FFF,2721.0
2013B,551287,1,4,0,0,0,0,60,0,Fail,-67.0,0.0,76.0,FFF,297.0
2013B,551311,1,8,2,1,0,0,60,0,Pass,-65.0,0.0,88.25,FFF,2902.0
2013B,551397,1,2,0,5,0,0,60,0,Pass,-50.0,0.0,94.58333333333333,FFF,6585.0
2013B,551482,1,1,1,7,1,0,60,0,Fail,-50.0,0.0,0.0,FFF,15.0
2013B,551492,1,5,2,0,0,0,90,0,Withdrawn,-60.0,-11.0,0.0,,0.0
2013B,551495,1,9,2,1,0,0,60,0,Fail,-58.0,0.0,63.666666666666664,FFF,1691.0
2013B,551528,1,12,2,10,0,0,60,0,Withdrawn,-29.0,88.0,72.75,FFF,1878.0
2013B,551583,1,5,1,5,0,0,60,0,Pass,-9.0,0.0,70.75,FFF,3184.0
2013B,551602,1,5,2,5,0,0,120,0,Pass,-55.0,0.0,68.58333333333333,FFF,2857.0
2013B,551688,1,0,2,3,0,0,60,0,Fail,-58.0,0.0,62.833333333333336,FFF,1652.0
2013B,551730,1,10,0,3,0,0,60,0,Fail,-30.0,0.0,56.666666666666664,FFF,830.0
2013B,551764,1,8,2,7,0,0,120,0,Withdrawn,-64.0,47.0,0.0,FFF,108.0
2013B,551791,1,11,0,3,0,0,60,0,Pass,-23.0,0.0,80.9,FFF,1894.0
2013B,551796,0,10,0,2,0,0,60,0,Pass,-48.0,0.0,83.25,FFF,3290.0
2013B,551805,1,5,2,2,0,0,120,0,Pass,-24.0,0.0,79.33333333333333,FFF,1702.0
2013B,552041,1,0,3,6,0,0,90,0,Withdrawn,-55.0,-22.0,0.0,,0.0
2013B,552057,1,0,0,3,0,0,60,0,Fail,-36.0,0.0,89.0,FFF,475.0
2013B,552142,1,11,0,2,0,0,120,0,Pass,-29.0,0.0,61.63636363636363,FFF,1384.0
2013B,552228,1,3,2,4,1,0,120,0,Fail,-60.0,0.0,0.0,,0.0
2013B,552284,1,0,0,8,0,0,60,0,Withdrawn,-20.0,179.0,77.0,FFF,135.0
2013B,552320,1,6,0,1,0,0,60,0,Pass,-46.0,0.0,74.27272727272727,FFF,1358.0
2013B,552374,1,9,2,8,0,0,60,1,Pass,-21.0,0.0,72.75,FFF,2443.0
2013B,552395,1,12,0,0,0,0,60,1,Withdrawn,-60.0,219.0,70.5,FFF,2732.0
2013B,552450,1,3,2,0,1,0,120,0,Fail,-52.0,0.0,73.0,FFF,3638.0
2013B,552491,0,3,2,3,0,0,60,0,Pass,-53.0,0.0,79.66666666666667,FFF,2675.0
2013B,552560,1,8,1,4,0,0,120,0,Fail,-58.0,0.0,69.0,FFF,182.0
2013B,552567,1,3,0,0,0,0,120,0,Fail,-59.0,0.0,66.0,FFF,649.0
2013B,552580,1,8,2,5,0,0,60,0,Withdrawn,-24.0,73.0,45.0,FFF,320.0
2013B,552614,1,7,0,3,0,0,60,0,Withdrawn,-58.0,-26.0,0.0,,0.0
2013B,552648,1,5,2,0,0,0,90,0,Fail,-58.0,0.0,69.08333333333333,FFF,2763.0
2013B,552708,1,3,0,0,0,0,90,0,Distinction,-53.0,0.0,92.16666666666667,FFF,4489.0
2013B,552721,1,9,2,9,0,0,60,0,Pass,-59.0,0.0,89.25,FFF,2687.0
2013B,552740,0,3,0,4,0,0,90,0,Withdrawn,-59.0,116.0,47.0,FFF,481.0
2013B,552834,1,5,2,5,0,0,60,0,Fail,-20.0,0.0,66.75,FFF,1645.0
2013B,552987,1,7,1,1,1,0,60,0,Pass,-21.0,0.0,75.0,FFF,4421.0
2013B,553017,1,12,2,2,1,0,60,0,Fail,-21.0,0.0,79.08333333333333,FFF,2757.0
2013B,553100,1,1,2,2,0,0,60,0,Pass,-58.0,0.0,84.5,FFF,4258.0
2013B,553104,1,10,2,6,0,0,120,0,Pass,-34.0,0.0,72.54545454545455,FFF,2301.0
2013B,553131,1,3,2,0,1,0,60,0,Fail,-55.0,0.0,0.0,,0.0
2013B,553155,1,9,1,8,1,0,90,0,Distinction,-53.0,0.0,88.66666666666667,FFF,2569.0
2013B,553220,1,8,0,3,1,0,60,0,Distinction,-49.0,0.0,88.75,FFF,4408.0
2013B,553240,0,5,0,2,0,0,60,0,Withdrawn,-20.0,-6.0,0.0,,0.0
2013B,553262,1,5,0,1,0,0,60,0,Pass,-55.0,0.0,92.25,FFF,15539.0
2013B,553325,1,10,2,5,0,0,60,0,Fail,-30.0,0.0,85.36363636363636,FFF,4159.0
2013B,553404,1,0,2,2,0,0,120,0,Withdrawn,-22.0,30.0,90.0,FFF,166.0
2013B,553425,1,0,0,9,1,0,60,0,Pass,-50.0,0.0,80.75,FFF,1735.0
2013B,553500,1,11,0,5,0,0,60,0,Pass,-52.0,0.0,85.41666666666667,FFF,3758.0
2013B,553528,0,3,2,2,0,0,60,0,Fail,-53.0,0.0,43.166666666666664,FFF,2370.0
2013B,553631,1,8,0,1,0,0,90,0,Withdrawn,-34.0,-16.0,0.0,,0.0
2013B,553649,1,4,0,10,0,0,60,0,Pass,-46.0,0.0,87.0,FFF,3051.0
2013B,553655,0,1,0,5,0,0,60,0,Pass,-28.0,0.0,80.66666666666667,FFF,2380.0
2013B,553727,1,1,2,5,0,0,90,0,Fail,-30.0,0.0,77.0,FFF,1976.0
2013B,553781,0,2,0,5,0,0,60,0,Pass,-25.0,0.0,75.75,FFF,6853.0
2013B,553813,1,11,2,4,0,0,60,0,Fail,-22.0,0.0,79.2,FFF,1934.0
2013B,553831,0,7,2,3,0,0,120,0,Pass,-48.0,0.0,79.75,FFF,3586.0
2013B,553834,0,1,2,2,0,0,60,1,Withdrawn,-36.0,115.0,77.0,FFF,1130.0
2013B,553841,1,6,0,8,1,0,60,0,Fail,-15.0,0.0,82.0,FFF,412.0
2013B,553878,1,5,2,7,0,0,60,0,Pass,-50.0,0.0,81.91666666666667,FFF,1933.0
2013B,553963,1,4,2,0,0,0,120,0,Fail,-43.0,0.0,61.083333333333336,FFF,3203.0
2013B,554038,1,9,0,7,0,0,120,0,Fail,-52.0,0.0,77.25,FFF,5415.0
2013B,554044,1,0,0,7,0,0,60,0,Pass,-29.0,0.0,84.66666666666667,FFF,3819.0
2013B,554045,1,12,0,2,0,0,60,0,Withdrawn,-42.0,23.0,72.0,FFF,322.0
2013B,554152,1,3,0,2,0,0,60,1,Withdrawn,-30.0,-3.0,0.0,FFF,115.0
2013B,554166,1,12,0,0,0,0,120,0,Fail,-23.0,0.0,58.333333333333336,FFF,1638.0
2013B,554236,1,6,1,5,0,0,60,0,Pass,-46.0,0.0,87.83333333333333,FFF,2964.0
2013B,554256,1,0,0,4,0,0,60,0,Fail,-34.0,0.0,63.833333333333336,FFF,2498.0
2013B,554289,1,8,1,8,0,0,60,0,Pass,-51.0,0.0,92.66666666666667,FFF,3210.0
2013B,554331,1,8,2,9,1,0,60,0,Pass,-23.0,0.0,82.83333333333333,FFF,6997.0
2013B,554365,1,5,2,6,0,0,120,0,Withdrawn,-50.0,122.0,72.0,FFF,791.0
2013B,554372,1,9,2,7,0,0,60,0,Pass,-49.0,0.0,85.25,FFF,6959.0
2013B,554435,0,3,0,5,0,0,90,0,Fail,-28.0,0.0,71.91666666666667,FFF,5226.0
2013B,554476,1,12,0,1,0,0,60,0,Pass,-21.0,0.0,83.75,FFF,3968.0
2013B,554558,1,12,2,4,0,0,60,0,Distinction,-49.0,0.0,95.83333333333333,FFF,7162.0
2013B,554592,1,9,0,2,0,0,60,0,Pass,-18.0,0.0,83.75,FFF,4753.0
2013B,554620,1,3,0,2,0,0,70,1,Pass,-25.0,0.0,83.5,FFF,2243.0
2013B,554664,1,4,2,3,0,0,120,0,Pass,-25.0,0.0,79.33333333333333,FFF,2564.0
2013B,554748,1,9,2,3,0,0,60,1,Pass,-46.0,0.0,87.83333333333333,FFF,8111.0
2013B,554761,1,6,0,2,1,0,60,0,Pass,-15.0,0.0,87.41666666666667,FFF,1735.0
2013B,554813,1,8,0,9,0,0,60,0,Pass,-15.0,0.0,83.16666666666667,FFF,5373.0
2013B,554852,1,12,0,7,1,0,90,0,Pass,-48.0,0.0,88.66666666666667,FFF,8095.0
2013B,554888,0,2,1,10,0,0,60,0,Withdrawn,-23.0,30.0,0.0,FFF,354.0
2013B,554908,1,5,0,4,1,0,60,0,Distinction,-25.0,0.0,81.41666666666667,FFF,3974.0
2013B,554919,1,10,0,8,0,0,60,1,Withdrawn,-30.0,129.0,77.0,FFF,1659.0
2013B,554923,1,7,0,6,0,0,60,0,Fail,-48.0,0.0,60.666666666666664,FFF,1775.0
2013B,554940,1,5,0,3,0,0,60,0,Fail,-29.0,0.0,71.41666666666667,FFF,2815.0
2013B,554946,1,5,0,8,0,0,60,0,Fail,-48.0,0.0,0.0,FFF,194.0
2013B,555110,1,5,2,0,0,0,120,0,Withdrawn,-46.0,-1.0,0.0,,0.0
2013B,555144,1,9,2,5,1,0,120,0,Pass,-22.0,0.0,73.08333333333333,FFF,3889.0
2013B,555148,1,11,2,0,0,0,60,0,Withdrawn,-46.0,27.0,0.0,FFF,96.0
2013B,555168,1,3,0,3,0,0,60,0,Withdrawn,-42.0,102.0,0.0,FFF,47.0
2013B,555178,1,8,2,9,0,0,60,0,Withdrawn,-36.0,41.0,0.0,FFF,2.0
2013B,555250,1,11,2,1,0,0,150,0,Pass,-30.0,0.0,77.83333333333333,FFF,2414.0
2013B,555349,1,1,2,4,0,0,60,0,Fail,-34.0,0.0,86.16666666666667,FFF,1834.0
2013B,555444,1,5,1,2,0,0,60,0,Pass,-44.0,0.0,72.18181818181819,FFF,3854.0
2013B,555503,1,6,1,1,0,0,60,0,Pass,-16.0,0.0,80.41666666666667,FFF,4437.0
2013B,555539,1,12,0,3,0,0,90,0,Withdrawn,-44.0,27.0,0.0,FFF,28.0
2013B,555609,1,3,2,2,1,0,60,0,Withdrawn,-30.0,158.0,66.0,FFF,406.0
2013B,555619,1,5,1,8,0,0,60,0,Fail,-16.0,0.0,60.0,FFF,988.0
2013B,555653,1,5,2,2,0,0,180,0,Withdrawn,-43.0,27.0,0.0,FFF,143.0
2013B,555709,1,3,3,2,1,0,60,0,Withdrawn,-43.0,202.0,38.0,FFF,1094.0
2013B,555786,1,10,0,9,0,0,90,0,Withdrawn,-28.0,209.0,83.66666666666667,FFF,661.0
2013B,556004,1,0,0,0,1,0,120,0,Fail,-29.0,0.0,94.77777777777777,FFF,1752.0
2013B,556022,1,9,0,7,0,0,60,0,Pass,-42.0,0.0,89.08333333333333,FFF,5862.0
2013B,556121,1,0,2,2,1,0,60,0,Fail,-23.0,0.0,58.0,FFF,1472.0
2013B,556126,1,3,0,8,1,0,60,1,Withdrawn,-28.0,152.0,46.333333333333336,FFF,806.0
2013B,556133,1,11,0,6,0,0,60,0,Pass,-36.0,0.0,84.83333333333333,FFF,4445.0
2013B,556134,1,5,2,1,0,0,120,0,Withdrawn,-30.0,-16.0,0.0,,0.0
2013B,556153,1,7,0,2,0,0,60,0,Withdrawn,-36.0,80.0,85.5,FFF,430.0
2013B,556203,0,3,2,3,0,0,60,0,Withdrawn,-36.0,27.0,0.0,,0.0
2013B,556210,1,12,2,6,0,0,60,0,Pass,-28.0,0.0,86.08333333333333,FFF,6783.0
2013B,556251,1,5,0,6,0,0,60,0,Pass,-34.0,0.0,73.0,FFF,2181.0
2013B,556302,1,12,2,7,0,0,60,0,Pass,-34.0,0.0,77.66666666666667,FFF,3888.0
2013B,556351,0,11,2,1,0,0,60,1,Fail,-21.0,0.0,48.0,FFF,2004.0
2013B,556391,1,1,2,5,0,0,60,1,Pass,-27.0,0.0,67.58333333333333,FFF,2156.0
2013B,556404,1,8,0,9,1,0,60,0,Withdrawn,-34.0,88.0,90.33333333333333,FFF,1385.0
2013B,556408,1,9,0,7,0,0,60,0,Withdrawn,-34.0,31.0,88.0,FFF,185.0
2013B,556429,1,11,2,2,0,0,60,0,Pass,-15.0,0.0,68.25,FFF,5731.0
2013B,556440,1,6,1,5,1,0,60,1,Pass,-16.0,0.0,78.41666666666667,FFF,4646.0
2013B,556489,1,3,2,4,1,0,60,0,Withdrawn,-18.0,-11.0,0.0,FFF,95.0
2013B,556492,1,8,0,9,0,0,90,0,Withdrawn,-21.0,166.0,67.0,FFF,1428.0
2013B,556498,1,5,2,0,0,0,60,0,Pass,-25.0,0.0,82.25,FFF,2338.0
2013B,556540,1,8,2,8,0,0,60,0,Pass,-12.0,0.0,86.33333333333333,FFF,7999.0
2013B,556542,1,4,0,10,0,0,60,1,Withdrawn,-16.0,54.0,49.0,FFF,638.0
2013B,556567,0,0,0,6,0,0,60,0,Pass,-22.0,0.0,71.58333333333333,FFF,2081.0
2013B,556659,1,0,2,6,1,0,60,0,Pass,-27.0,0.0,78.25,FFF,6745.0
2013B,556783,0,0,1,7,1,0,60,0,Distinction,-24.0,0.0,95.16666666666667,FFF,11724.0
2013B,556880,1,7,2,6,0,0,60,0,Fail,-30.0,0.0,72.0,FFF,1528.0
2013B,556911,1,3,0,1,0,0,120,1,Withdrawn,-27.0,68.0,58.0,FFF,635.0
2013B,556924,0,3,0,3,0,0,60,0,Pass,-30.0,0.0,85.41666666666667,FFF,5269.0
2013B,556927,1,1,0,1,0,0,60,0,Withdrawn,-24.0,-2.0,0.0,,0.0
2013B,556931,1,12,0,5,0,0,60,0,Fail,-29.0,0.0,69.08333333333333,FFF,3328.0
2013B,556945,0,0,1,8,1,0,60,0,Pass,-24.0,0.0,85.33333333333333,FFF,4813.0
2013B,556970,1,9,2,9,0,0,60,0,Fail,-21.0,0.0,84.0,FFF,492.0
2013B,557053,1,4,2,4,1,0,60,0,Pass,-29.0,0.0,77.0,FFF,6827.0
2013B,557089,0,0,0,7,1,0,60,0,Withdrawn,-25.0,33.0,0.0,FFF,80.0
2013B,557129,1,12,0,1,0,0,60,0,Fail,-22.0,0.0,75.0,FFF,1014.0
2013B,557177,1,8,2,9,0,0,60,0,Pass,-22.0,0.0,63.916666666666664,FFF,2430.0
2013B,557203,1,3,0,7,0,0,60,0,Fail,-23.0,0.0,55.0,FFF,291.0
2013B,557314,1,12,0,2,0,0,120,0,Pass,-23.0,0.0,78.41666666666667,FFF,2958.0
2013B,557345,1,0,0,8,0,0,60,0,Distinction,-23.0,0.0,96.41666666666667,FFF,9273.0
2013B,557388,1,8,2,3,0,0,60,0,Pass,-28.0,0.0,87.16666666666667,FFF,6054.0
2013B,557445,0,4,0,10,0,0,60,0,Pass,-15.0,0.0,83.91666666666667,FFF,10082.0
2013B,557469,1,2,0,8,0,0,120,0,Withdrawn,-9.0,170.0,85.0,FFF,198.0
2013B,557542,1,11,0,1,0,0,60,0,Withdrawn,-28.0,213.0,72.0,FFF,577.0
2013B,557586,1,2,1,10,0,0,60,0,Fail,-16.0,0.0,90.0,FFF,1836.0
2013B,557588,1,3,0,4,0,0,90,0,Withdrawn,-22.0,27.0,0.0,,0.0
2013B,557710,0,6,1,6,1,0,60,1,Distinction,-28.0,0.0,90.25,FFF,15129.0
2013B,557735,1,9,2,7,0,0,120,0,Withdrawn,-28.0,161.0,81.71428571428571,FFF,1607.0
2013B,557773,1,8,0,1,1,0,60,0,Withdrawn,-23.0,104.0,43.333333333333336,FFF,1375.0
2013B,557787,1,3,0,7,0,0,120,0,Pass,-16.0,0.0,71.41666666666667,FFF,1370.0
2013B,557792,1,8,2,5,0,0,60,0,Fail,-22.0,0.0,62.0,FFF,281.0
2013B,557811,1,1,0,0,0,0,90,0,Pass,-27.0,0.0,77.33333333333333,FFF,3309.0
2013B,557840,1,11,2,0,0,0,60,0,Distinction,-25.0,0.0,80.0,FFF,6304.0
2013B,557877,1,10,0,5,0,0,60,0,Pass,-9.0,0.0,68.08333333333333,FFF,1646.0
2013B,557891,1,12,0,1,0,0,60,0,Pass,-25.0,0.0,84.41666666666667,FFF,4118.0
2013B,557908,0,11,0,1,0,0,60,1,Withdrawn,-24.0,121.0,80.0,FFF,864.0
2013B,558018,1,4,0,10,1,0,60,0,Distinction,-25.0,0.0,90.83333333333333,FFF,7202.0
2013B,558098,1,8,0,5,0,0,60,1,Pass,-25.0,0.0,79.58333333333333,FFF,3528.0
2013B,558104,0,0,0,9,0,0,60,0,Pass,-15.0,0.0,85.58333333333333,FFF,5464.0
2013B,558199,1,7,2,4,0,0,90,0,Withdrawn,-22.0,57.0,0.0,,0.0
2013B,558208,1,6,1,9,1,0,60,0,Pass,-16.0,0.0,90.33333333333333,FFF,13015.0
2013B,558244,1,10,1,4,0,0,60,0,Withdrawn,-12.0,88.0,79.5,FFF,906.0
2013B,558262,1,8,0,7,0,0,150,0,Fail,-23.0,0.0,59.4,FFF,411.0
2013B,558280,1,1,0,6,0,0,90,0,Pass,-24.0,0.0,72.36363636363636,FFF,1734.0
2013B,558354,1,12,0,0,0,0,120,1,Withdrawn,-25.0,27.0,0.0,,0.0
2013B,558404,1,3,2,2,0,0,120,0,Withdrawn,-22.0,203.0,81.0,FFF,184.0
2013B,558489,1,8,2,10,0,0,60,0,Pass,-23.0,0.0,65.5,FFF,1756.0
2013B,558503,1,11,2,3,0,0,60,0,Pass,-22.0,0.0,83.08333333333333,FFF,2843.0
2013B,558558,1,7,1,9,1,0,60,0,Distinction,-25.0,0.0,88.5,FFF,7584.0
2013B,558597,1,4,0,2,0,0,60,0,Distinction,-24.0,0.0,89.41666666666667,FFF,4332.0
2013B,558628,1,8,2,6,0,0,60,0,Pass,-22.0,0.0,70.75,FFF,8602.0
2013B,558692,1,8,2,1,0,0,60,0,Fail,-24.0,0.0,43.7,FFF,1442.0
2013B,558760,1,7,0,1,0,0,90,0,Pass,-22.0,0.0,59.75,FFF,1124.0
2013B,558770,0,5,2,4,1,0,60,0,Pass,-24.0,0.0,76.83333333333333,FFF,3006.0
2013B,558772,0,5,0,4,0,0,60,0,Pass,-24.0,0.0,81.66666666666667,FFF,3719.0
2013B,558776,1,9,2,0,0,0,60,0,Withdrawn,-24.0,88.0,81.0,FFF,336.0
2013B,558801,1,10,2,5,1,0,60,0,Pass,-24.0,0.0,77.33333333333333,FFF,5802.0
2013B,558807,1,0,0,7,0,0,60,0,Withdrawn,-24.0,173.0,84.0,FFF,1412.0
2013B,558851,1,12,2,0,0,0,60,0,Pass,-24.0,0.0,76.25,FFF,6230.0
2013B,558854,1,11,2,0,0,0,60,0,Fail,-22.0,0.0,80.0,FFF,1041.0
2013B,558907,0,11,0,4,0,0,60,0,Pass,-23.0,0.0,89.0,FFF,4256.0
2013B,558915,1,9,0,4,0,0,120,1,Pass,-22.0,0.0,85.75,FFF,6241.0
2013B,558957,1,4,2,1,0,0,60,0,Withdrawn,-22.0,27.0,0.0,,0.0
2013B,558963,1,12,2,3,0,0,60,0,Pass,-22.0,0.0,76.66666666666667,FFF,2203.0
2013B,559004,1,2,0,2,0,0,60,0,Distinction,-22.0,0.0,81.66666666666667,FFF,2486.0
2013B,559019,1,0,2,3,0,0,120,0,Withdrawn,-21.0,27.0,0.0,FFF,16.0
2013B,559058,1,7,2,7,0,0,60,0,Pass,-23.0,0.0,79.08333333333333,FFF,6943.0
2013B,559062,1,1,2,7,1,0,60,0,Fail,-21.0,0.0,54.0,FFF,489.0
2013B,559155,1,5,1,2,1,0,60,0,Pass,-18.0,0.0,96.58333333333333,FFF,10573.0
2013B,559325,1,4,2,10,0,0,60,0,Distinction,-15.0,0.0,92.25,FFF,5508.0
2013B,559335,1,2,1,10,0,0,60,0,Pass,-18.0,0.0,83.83333333333333,FFF,2589.0
2013B,559397,1,12,2,7,0,0,60,0,Fail,-24.0,0.0,70.66666666666667,FFF,842.0
2013B,559405,1,4,2,10,1,0,60,0,Fail,-24.0,0.0,85.57142857142857,FFF,1739.0
2013B,559423,1,0,0,6,1,0,60,0,Distinction,-24.0,0.0,95.58333333333333,FFF,8922.0
2013B,559440,1,2,1,7,0,0,60,0,Pass,-16.0,0.0,72.58333333333333,FFF,2014.0
